43.0179,-21.3352,1.5
43.0179,-21.4253,1.5
43.1080,-21.5153,1.5
43.1981,-21.6054,1.5
43.2882,-21.6955,1.5
43.2882,-21.7856,1.5
43.3783,-21.8757,1.5
43.4683,-21.9658,1.5
43.4683,-22.0559,1.5
43.4683,-22.1460,1.5
43.5584,-22.2361,1.5
43.6485,-22.3262,1.5
43.6485,-22.4162,1.5
43.7386,-22.5063,1.5
43.8287,-22.5964,1.5
43.9188,-22.6865,1.5
43.9188,-22.7766,1.5
43.9188,-22.8667,1.5
44.0089,-22.9568,1.5
44.0990,-23.0469,1.5
44.0990,-23.1370,1.5
44.1891,-23.2271,1.5
44.2792,-23.3171,1.5
44.3692,-23.4072,1.5
44.3692,-23.4973,1.5
44.3692,-23.5874,1.5
44.4593,-23.6775,1.5
44.5494,-23.7676,1.5
44.6395,-23.8577,1.5
44.6395,-23.9478,1.5
44.6395,-24.0379,1.5
44.7296,-24.1280,1.5
44.8197,-24.2180,1.5
44.9098,-24.3081,1.5
44.9098,-24.3982,1.5
44.9999,-24.4883,1.5
45.0900,-24.5784,1.5
45.0900,-24.6685,1.5
45.0900,-24.7586,1.5
45.1801,-24.8487,1.5
45.2701,-24.9388,1.5
45.3602,-25.0289,1.5
45.3602,-25.1189,1.5
45.3602,-25.2090,1.5
45.4503,-25.2991,1.5
45.5404,-25.3892,1.5
45.6305,-25.4793,1.5
45.6305,-25.5694,1.5
45.6305,-25.6595,1.5
45.7206,-25.7496,1.5
45.8107,-25.8397,1.5
45.9008,-25.9298,1.5
45.9008,-26.0198,1.5
45.9008,-26.1099,1.5
45.9909,-26.2000,1.5
45.9909,-26.2901,1.5
46.0810,-26.3802,1.5
46.1710,-26.4703,1.5
46.2611,-26.5604,1.5
46.2611,-26.6505,1.5
46.2611,-26.7406,1.5
46.3512,-26.8307,1.5
46.4413,-26.9207,1.5
46.5314,-27.0108,1.5
46.5314,-27.1009,1.5
46.5314,-27.1910,1.5
46.6215,-27.2811,1.5
46.6215,-27.3712,1.5
46.7116,-27.4613,1.5
46.8017,-27.5514,1.5
46.8918,-27.6415,1.5
46.8918,-27.7316,1.5
46.8918,-27.8216,1.5
46.9819,-27.9117,1.5
47.0719,-28.0018,1.5
47.0719,-28.0919,1.5
47.1620,-28.1820,1.5
47.2521,-28.2721,1.5
47.2521,-28.3622,1.5
47.2521,-28.4523,1.5
47.3422,-28.5424,1.5
47.4323,-28.6325,1.5
47.5224,-28.7225,1.5
47.5224,-28.8126,1.5
47.5224,-28.9027,1.5
47.6125,-28.9928,1.5
47.6125,-29.0829,1.5
47.7026,-29.1730,1.5
47.7927,-29.2631,1.5
47.8828,-29.3532,1.5
47.8828,-29.4433,1.5
47.8828,-29.5334,1.5
47.9728,-29.6234,1.5
48.0629,-29.7135,1.5
48.1530,-29.8036,1.5
48.1530,-29.8937,1.5
48.1530,-29.9838,1.5
48.2431,-30.0739,1.5
48.2431,-30.1640,1.5
48.3332,-30.2541,1.5
48.4233,-30.3442,1.5
48.5134,-30.4343,1.5
